Los Angeles Lakers,20346956,Official Twitter Feed of the Los Angeles Lakers. #GoLakers,The birthday boy will be back in the lineup tonight for the #LakeShow 🎂 https://t.co/37yBNigLS2
Helen92(:,245098501,Bama Fan and WWE Fan and a TJ  Perkins Fan ❄TJP  followed me on 11/12/16 ❄#TJPProtectionSquad❄,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
vart,375809999,♣️,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Rap & Sports N*E*R*D,2546664841,"A Kobe, Brady, 50, Yeezy, Tebow stan. Idc","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Aaron,249493547,Music | Sports | Lakers | NY Jets | Ice in my veins | sc: airparker23,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
WTF,607519963,bitch im so 19 !! & $ingle,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
BrittneyAnn,1654781041,30 y/o Filipina @BrinMcClory call me sunday night 8/30/15 #WBREP2015 #TeamNoSleep #DQYDD @JamesPoole_ @KngDavdMusic @aaroncarter SC: ➡️lagirl024,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
P I A 💫,2306616020,crazy awkward person🙋,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
زورق الليل,397804913,Noelia ♡ | #CowboyNation | #DuckNation | #DodgersNation | #LakerNation | #MarquezFootball,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lloyd Morales ®,324098290,"Work Star Cinema

#Traveler #foodlover #lakersfans #gracians #photographer",RT @Lakers: Luol takes the floor #LakeShow https://t.co/uMF3OBpshe
Mike / LakerTalk,3221851974,"I rep #Lakers, check me out on YouTube. 👇🏼",Tied at half after all that #LakeShow
Nemesis🍊,3146740802,15 - #OrangeGang🍊 | CEO of @AssaultGlobal | Music Artist - @offendedmusic | Tweets/Opinions Are My Own,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Slim Griffey,90785774,D.Wells Baby... Always Putting My Babies First | Shop DC,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
FreakyDee💦 LWG™,1149637610,Official FreakyDee Twitter D〽V Up & Coming Rapper For Booking & Features Email : TheRealFreakyDee1@Gmail.com Owner Of SkrrrGang 🚗💨 #RIPJamila #FreePops 📍,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Trey,567826440,_______________,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
F🚫❌,734234617817890816,"Certified Sensei Hugot Lord,Gamer,Player,Student,Broken and Proud 💪","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lloyd Morales ®,324098290,"Work Star Cinema

#Traveler #foodlover #lakersfans #gracians #photographer",RT @Lakers: Ball is up. #LakeShow
Jeff (10-6),378135403,You're looking at the face of EaglesNation. I've been told I look like the Chocolate David Beckham. #FlyEaglesFly #Lakers #Phillies #Hokies,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Zeke 🐵,3024068275,701 | Raksha,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Neth,702824348512604160,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Chon,217491485,Hello its Chon ! SLP  #visçabarça,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Morales2®💀,711273512523030530,19| UT| Yabucoa,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
MattuMan,1255082118,I'm just a good kid In a m.A.A.d City,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
.,2991816383,:(,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Nemesis🍊,3146740802,15 - #OrangeGang🍊 | CEO of @AssaultGlobal | Music Artist - @offendedmusic | Tweets/Opinions Are My Own,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
ObamacratCurtis,325156655,This is not my politics account. I tweet very little abt politics on this account. My politics account is @cfreelakers24. Politics followers follow that acct.,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Michael Alexander,2351185399,Sports and torts lawyer. USC. Boston U. Most likely to bring donuts on the first date.,"This game shouldn't be tied, but here we are #lakeshow"
Maurice Wood,597888291,"Live everyday like it's your last, nothing is promised.",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Kenneth🇭🇹,366728395,Atychiphobic | 1/3 Members of The Groupchat Podcast~~ SC: K_cole24,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
8LakerGirl4Life24,261399437,"Lakers. All u need 2know. 
#TeamLakers  #MambaArmy 8LakerGirl24
p.s. If u ever think 2urself she can't be serious after reading my tweets, Im being facetious.","after the terrible @Lakers 1 quarter, the game is tied... #Lulz #Analysis #Lakeshow #GoLakers"
#fOe,17929260,We OWNERS NOW!!!! @dnastl Follow the code... #fOe DJ . On the road to riches.,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lil David From 79th,3378757452,,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Mr. Mufasa,145485830,coming soon #HustleBeach #AWNI,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
IMNOTJVSTIN,635390580,LakerGang | Blasian | Muay Thai | Evo X,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Anne Therese Provido,118054465,20 🇵🇭,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
s.,2433201535,mendoza • faulkerson • grimmie • levine • liukin • johnson • hough • watson • bryant • delavin • #LakeShow,tied at the half! #LakeShow
Anfernee Santiago,605467227,All for God. Thomashino,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Payne St. Slim,74240435,I graduated from V-State where the girls were half as smart and twice as likely to Felashe me ... #Cobizzy YM,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Grant Jones,1576519141,6'9//FW TX//John 3:16//c/o 2019,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Vincent Tolentino,180497017,Don't ask questions which you already know the answer.,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Nemesis🍊,3146740802,15 - #OrangeGang🍊 | CEO of @AssaultGlobal | Music Artist - @offendedmusic | Tweets/Opinions Are My Own,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Rio,456192896,Long Live Jack Desmond Butler #Lakers #Rams #Dodgers #Islanders,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
sdeportes/sports,2329387747,Deportes Sports ex jugador Bohemios 2011/2013 2014/2015/2016 Tabare Liverpool por siempre!,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Anthony,1327241454,Snapchat: ajfromla,Tied at 47 heading into the half. #LakeShow
"Co, Jay-R",39015228,[Psalms 23:1-6] ✝ ☮ ♥️,Let's go WIN #LakeShow 💜💛🏀
K.,223681736,Computer Software Engineer,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
⚾️∀₦D③R⑤⊕₦⚾️,420691364,Nor T ñO ＿〆(。。) Frequent flyer. FlyFree.,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
ᎽᎾuᏁᎶ ᏦᎾᏦᎾ🏀✨,2917151684,Corina Alia❤️,RT @Lakers: B.I. getting them up #LakeShow https://t.co/0rn0PquSG6
KC,372398526,"Spelunking enthusiast, voluntary water polo instructor, bare handed shark angler, horse whisperer. Owner of many leather back bound books. Superman Part Time.","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
BATISTA👊🏾,354038754,I BELONG TO JESUS!,Let's Go #LakeShow
DP,598973743,??????,RT @Lakers: 💘 Style #LakeShow https://t.co/mq9ApcmVYF
Lakers Fan Indonesia,497042653,"LA Lakers fanbase from Indonesia. Join us to support the Los Angeles Lakers.

#GoLakers","so far, 17 turnover... OMG !!! #GOLAKERS #LakeShow #LakersID"
Josh,2852175648,stay woke. Suh duude,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lakers Fan Indonesia,497042653,"LA Lakers fanbase from Indonesia. Join us to support the Los Angeles Lakers.

#GoLakers",Lakers 52 Bulls 57 w/ 8:25 remaining in the 3rd Q. #GOLAKERS #LakeShow
Krishna Kumar,148369198,"THRIVING...
Forget Everything And Run.
         Infinite Basketball love |விஜய்✌✌✌|                                    #FitOrFat #LakersForLife","Randle needs to calm down completely,seen many head scratching plays against Taj Gibson.

#LakeShow"
Caden Kays,2914244431,PHS '19.,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Alexis. #MambaOut,605589629,L'excellence n'est pas un acte mais une habitude.#Tetsu #11. L2STAPS. #Charlotte♥,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Alexis. #MambaOut,605589629,L'excellence n'est pas un acte mais une habitude.#Tetsu #11. L2STAPS. #Charlotte♥,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
XLaFond,2283108960,You know its real when you are who you think you are #SupremeTeam #PVAMU17 IG: just_callme_x,RT @Lakers: B.I. getting them up #LakeShow https://t.co/0rn0PquSG6
Lakers 9-10 🇧🇸,236016895,LakerNation242🇧🇸,Randle playing awful tonight  #LakeShow
HiiiPower♍️,136072983,Just tryna do better than good enough | #theverticalchallenge #SEN17R #BLM ✊🏽,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
8LakerGirl4Life24,261399437,"Lakers. All u need 2know. 
#TeamLakers  #MambaArmy 8LakerGirl24
p.s. If u ever think 2urself she can't be serious after reading my tweets, Im being facetious.",UNLEASH THE  BENCH MOB. #Lakeshow #GoLakers
Christian Mora,2918296442,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,Mozgov attacked but didn't finish. #LakeShow
Carlos 🙇🏻,3306318843,No Limits,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Mr. Wonderful♡,2849322437,"I'M A GOD DAMN MISFIT...MISMATCHED, BUT NEVER MISSED MUCH",Bad execution on both ends of the court. #lakeshow
yOunG,716548161,Rockstar lifestyle might not make it ♠,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
fettykeith,4752666590,wap,What's wrong with randle? Smh #lakeshow
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,Randle with a steal but didn't make it. #LakeShow
zabi🕊,240023919,,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Wes Cashman,316232675,"Athlete turned journo. By Journo, I mean love to talk shit on pro and college sports. Fight on. Go Angels. Go Lakers. Go Kings.",Julius just really doesn't want Deng with the ball. #lakeshow
gilbert gutierrez,2338490312,DHS Class of 2️⃣0️⃣1️⃣6️⃣| Pre-Med | Cali✈️TX,RT @Lakers: B.I. getting them up #LakeShow https://t.co/0rn0PquSG6
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,Another Mozzy turnover! #LakeShow
Jillori,3184924910,,RT @Lakers: 💘 Style #LakeShow https://t.co/mq9ApcmVYF
Rossell Willliams,263899649,trying to get my twitter game up!!,Let's get it now #LakeShow #UNC
cwh,172337484,Separation allows one to learn how to cherish. Always Keep The Faith™,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
juuun,4551876288,レイカーズとNick Youngを愛する者です,RT @Lakers: 💘 Style #LakeShow https://t.co/mq9ApcmVYF
Jonas Racel Ladera,154500918,"Computer Engineer
|| Phil-LiDAR 2 Research Associate
 #GoLakers #Lakersnation
https://t.co/alN00B83Ih",#GoLakers We got this! #lakeshow
cwh,172337484,Separation allows one to learn how to cherish. Always Keep The Faith™,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Chris Azuoma,561737838,Trust Your Process. LA ✈️ DC. University of Southern California c/o '15. Howard University School of Law '18. NBA enthusiast.,Please win this game for me #LakeShow
Johny,546425754,Looking for love in a world full of hate,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
jay☽,384567630,Prince of the Sayians | snapchat: jayytee.smith,RT @Lakers: 💘 Style #LakeShow https://t.co/mq9ApcmVYF
Dat Boi🌐,375845311,"''Heroes come and go, but Kobe Bryant is forever.''","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Dat Boi🌐,375845311,"''Heroes come and go, but Kobe Bryant is forever.''",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Josephfer➗®®,2257045662,#41 Mansfield Lake Ridge Football| RIP GRANDMA 11/22/2015  MTM💙,RT @IPBound98: Let me know #lakeshow https://t.co/BQ9XC8H8hK
daddy long legs,577582352,heart leaking something so strong they can smell it in the streets,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Rob,783528622451720196,@Lakers | @NUFC |,Let's do this #LakeShow
Fr3,1069937425,Virgo ♍️,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
#FreeTy❤️,4247504177,MARRIED TO THE GAME🏀 @__everythingg👭❤️RestEasyMa❤️| BRO❤️@streetzmade_ty | Twonesha&Tenay❤👯,RT @BestAfterJesus: Let's get the W #LakeShow
Lakers Fan Indonesia,497042653,"LA Lakers fanbase from Indonesia. Join us to support the Los Angeles Lakers.

#GoLakers",2nd half underway ! #GOLAKERS #LakeShow
UncleDFS_,3183718917,"Tip Jar Williamscn24@gmail.com #UDFSG Husband, Dad #Cowboys #Lakers #Phillies https://t.co/pWVniutq7T",Don't get it twisted #LakeShow
Key 👑,2481189476,910 Fayettnam | I can do all things through Christ that strengthens me Philippians 4:13 | ChowanU19' CULax 💓,RT @Lakers: B.I. getting them up #LakeShow https://t.co/0rn0PquSG6
Tanner Ortiz,848230872,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Lukas,605825145,"16. #Lakers, #Chelsea, #AndyMurray,  #Eminem #50Cent #2Pac #DrDre ...From Lithuania  17 June 2010 , 19 May 2012","2nd half , let's limit these turnovers and win the game! #LakeShow"
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,Hello @LakersReporter reporting live! #LakeShow
Johnny Cruz,3008553211,"Enjoy watching sports, spending time with loved ones and helping veterans",Lakers need this win #lakeshow
Junior😈,2890377554,SnapChat: MaadCityLA Project Raised🤘🏻,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Dean Renneker,597621757,Following the Trump campaign. Proud New Yorker🗽🏙 Support injured and wounded veterans by donating with the link below. @patriots fan,Let's go #LakeShow
Tanner Ortiz,848230872,,"RT @Lakers: Smiling through the pain. Get well soon, Unk! #LakeShow https://t.co/bvKBpnaVgJ"
Tanner Ortiz,848230872,,RT @Lakers: Let's go #LakeShow!! https://t.co/iL7OZKyJFR
Ronald Garcia,96925456,my heart belongs to ⚾️,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
DEN 7-4 | LAL 9-10,276446952,"Ricky | #Lakers #Broncos  (#SB50 Champs) #Braves ⚾
All 366 days. The true one with a million tweets.",2nd half #LakeShow
wëéźÿ 🦁,4418522599,currently after money .. #LionLife #LakeShow #INDY,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Tanner Ortiz,848230872,,RT @Lakers: B.I. getting them up #LakeShow https://t.co/0rn0PquSG6
Dat Boi🌐,375845311,"''Heroes come and go, but Kobe Bryant is forever.''","RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
9-10,2265639749,#AshawoEntPromo,Let's get the W #LakeShow
Tanner Ortiz,848230872,,"RT @Lakers: Larry Nance Jr. pulls down the offensive rebound and scores, plus the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https:…"
Tanner Ortiz,848230872,,RT @Lakers: Lou's in the building #LakeShow https://t.co/w4A2aHcDiX
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,Bleed Purple and Gold!!! #LakeShow
jo ✨,2715588456,cths '19 varsity cheer//@terrance_wair💓,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Kinkaid Padgett,51211244,2 Timothy 1:7. Georgia State volleyball commit 🤑,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Pedro,2723421393,Lakers | Steelers | Phillies | Jetta Gang | Fuga Pa Sinaloa | @Gisellee_15 is my girl ❤️❤️,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
OnlyHereForTheMemes,67052577,😤,Tied at the half. I'll take it. #LakeShow
DOZA,471651076,"Jasmine, Huge Patriots, Angels, Lakers, and Ducks fan love Marvel comics",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Cilbert,174241826,Favorite ni mommy,"with Nick Young out, Ingram's gonna have his breakout game sooner than later. mark my tweet. #LakeShow"
Marcos Jaramillo,240728896,"Hi, I'm Johnny Knoxville, welcome to jackass. When I leave this earth before you guys, keep the party goin.","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Fabian Manmalo,317443124,\U|C/~Curicano en Santiago~1/2 Abogado~ 💛L.A. Lakers💜~ Guitarrista tatuado~Red Hot Chili Peppers mi modo de vida~Música mi religión〰Eso en 140 caracteres♐〰,Future is bright #LakeShow
yuji0301,532923154,今シーズンのNBAはJazzとLakersを中心に応援していきたいと思います😉 Now NBA season I want to cheer around the Jazz and Lakers😉 そして親子で一緒に行くTDRの旅行が楽しみです🤗🤗🤗 #TakeNote #LakeShow,"Second half also #GoLakers 🔥🔥🔥
 #LakeShow https://t.co/Rt2qTFxNqH"
Miguel,389156785,"Fan of: Jets, Yankees, Lakers and WWE.",From what I see from the TL could've been worse. Gotta play better in the 2nd half #LakeShow https://t.co/TZ6129UsR6
ÇHuck JoNe$,735761622,☯️ //  🕉,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
diMps,2421448724,"KCMB • 조타³³























































https://t.co/gHjtSXEsJG","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
martin delgado,1416964357,,RT @SirSexyPsycho: Close game still pissing me off. #LakeShow
JC,800294393269755904,NBA: Lakers | Heat #WWLG4L #LakersNation #HeatNation ---------**PBA: Barangay Ginebra San Miguel** #WeAreOneGinebra #NeverSayDie #GinKings,Ain't no snow in L.A #BeatTheBulls #LakeShow
takashi,294448748,Google my bio,Leggooo #Lakeshow
OttO™,809781390,stay cool hang loose admit nothing,"RT @Lakers: Smiling through the pain. Get well soon, Unk! #LakeShow https://t.co/bvKBpnaVgJ"
️️,325145016,,RT @Lakers: Lou's in the building #LakeShow https://t.co/w4A2aHcDiX
Martin Garcia,867323323,"Don't stress my nigga, stay blessed my nigga, we're all blessed my nigga. #BasketballNeverStops","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
loading...,3270944198,bucket team,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Arya B,3065271248,,Imagine a D'Angelo Russell and Lonzo Ball backcourt on the #LakeShow ...
Joey London,52765502,3d animator. Comic book colorist. Oil painter. Blues guitarist. Anime and basketball fan. God above all.,All tied at halftime. Playing without D-Lo and Swaggy P.  #lakeshow https://t.co/Gr4nbMyTa6
Thay ⓟ,56373944,filmaker/skateboard criature 8.6 independent 149 bones 58 💙 Ana Luiza,go lakers #lakeshow
SwaggyD,296275538,#DoItForDrew,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
CAPTAINCHARISMA©®™,57414348,"FRANK GALLAGHER. #FCBarcelona #Lakergang. I'm addicted to success, unfortunately there is no rehab for it. @NHLBLACKHAWKS",RT @CrustinaGurrmie: tied at the half! #LakeShow
SWAGBOY,4269403093,"เป็นคนที่ชอบเคลดัลมากถึงมากที่สุด
#รีเอารูป",RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Manny FG (9-10),2727513598,"fool me once shame on u, fool me twice u better run|#Lakers💜💛",but #LakeShow r tied at halftime LETS GO!!
Cedric Dozier,482438713,{My Passion came from My Struggle}•Former Cal Student-Athlete #37 •U.C. Berkeley Alumni Spr 16' •Kansas State Cornerback #7 •Kansas State Grad Student 2016-,RT @Lakers: Lou's in the building #LakeShow https://t.co/w4A2aHcDiX
Aman S. Brar,1079503496,,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Aman S. Brar,1079503496,,"RT @Lakers: Luol Deng gets to the rim, and draws the foul. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/FfSkZ5aa9u"
Russell Gardner,101129874,"Christ follower, Gentle Husband , Sports connoisseur (Better than you at Golf!) #DaBears #LakerNation #DodgerNation #ViscaBarca #GigEm #RetweetMaster","RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Aman S. Brar,1079503496,,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
Jacob,2485110838,c/o '19. Sports. #NevadaCubPride #cyclONEnation #SkolVikings #LakeShow,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
DP,598973743,??????,RT @Lakers: B.I. getting them up #LakeShow https://t.co/0rn0PquSG6
Guilherme,2338627878,@lakers #LakeShow #GoLakers ⚡️             Não tenho signo,RT @Lakers: .@B_Ingram13 sizing it up #LakeShow https://t.co/YenI5Kv7Rj
ibrahim mohamud,279745887,rather have my feet hurtin than my pockets,"RT @Lakers: This time it's Brandon Ingram with the hoop and the harm. #LakeShow

(📺: @SpectrumSN / @spectdeportes) https://t.co/ZeqK7TxEVa"
Los Angeles Lakers,20346956,Official Twitter Feed of the Los Angeles Lakers. #GoLakers,#LakeShow gets rolling in the Big Easy at 5pm PT on @SpectrumSN https://t.co/a0WkYqMLjA
Andres🍔,3389321113,AM❤️,Happy birthday @J30_RANDLE #lakeshow
